order_id,customer_id,order_date,status,created_at,updated_at
CMNO69CI547,424,2022-05-08 00:00:00.000000,Success,2022-05-08 00:00:00.000000,2022-05-09 00:00:00.000000
AANP00PA225,257,2021-09-14 00:00:00.000000,Success,2021-09-14 00:00:00.000000,2021-09-15 00:00:00.000000
AOAO10PM553,508,2022-03-19 00:00:00.000000,Success,2022-03-19 00:00:00.000000,2022-03-20 00:00:00.000000
COPA59AC328,465,2021-02-25 00:00:00.000000,Success,2021-02-25 00:00:00.000000,2021-02-26 00:00:00.000000
PPCA56MP749,114,2021-02-13 00:00:00.000000,Success,2021-02-13 00:00:00.000000,2021-02-14 00:00:00.000000
OMAA69CA525,43,2022-03-28 00:00:00.000000,Success,2022-03-28 00:00:00.000000,2022-03-29 00:00:00.000000
OIPA33CO707,914,2021-12-01 00:00:00.000000,Success,2021-12-01 00:00:00.000000,2021-12-02 00:00:00.000000
ACNC73OP088,454,2022-07-26 00:00:00.000000,Canceled,2022-07-26 00:00:00.000000,2022-07-26 00:00:00.000000
NNPA33NA073,884,2022-12-10 00:00:00.000000,Success,2022-12-10 00:00:00.000000,2022-12-11 00:00:00.000000
IONM47AA760,788,2022-08-03 00:00:00.000000,Success,2022-08-03 00:00:00.000000,2022-08-04 00:00:00.000000
AIIN33NA060,864,2022-09-18 00:00:00.000000,Success,2022-09-18 00:00:00.000000,2022-09-19 00:00:00.000000
CMAI85NO786,213,2021-09-24 00:00:00.000000,Canceled,2021-09-24 00:00:00.000000,2021-09-24 00:00:00.000000
PMIC36OC462,348,2022-07-19 00:00:00.000000,Success,2022-07-19 00:00:00.000000,2022-07-20 00:00:00.000000
ONAC00PM416,989,2022-12-31 00:00:00.000000,Success,2022-12-31 00:00:00.000000,2023-01-01 00:00:00.000000
IOOA09PM311,208,2022-01-11 00:00:00.000000,Success,2022-01-11 00:00:00.000000,2022-01-12 00:00:00.000000
OOCP27CM230,474,2022-06-03 00:00:00.000000,Success,2022-06-03 00:00:00.000000,2022-06-04 00:00:00.000000
MAIA97ON803,789,2021-11-13 00:00:00.000000,Success,2021-11-13 00:00:00.000000,2021-11-14 00:00:00.000000
AINN46MP083,122,2022-01-07 00:00:00.000000,Success,2022-01-07 00:00:00.000000,2022-01-08 00:00:00.000000
NAAA96PA305,964,2021-01-02 00:00:00.000000,Success,2021-01-02 00:00:00.000000,2021-01-03 00:00:00.000000
AAMA73AP965,362,2022-11-05 00:00:00.000000,Success,2022-11-05 00:00:00.000000,2022-11-06 00:00:00.000000
AAAO61OP563,39,2022-03-11 00:00:00.000000,Success,2022-03-11 00:00:00.000000,2022-03-12 00:00:00.000000
PCOC60NA273,727,2021-11-07 00:00:00.000000,Success,2021-11-07 00:00:00.000000,2021-11-08 00:00:00.000000
NIAA20AP944,999,2021-09-26 00:00:00.000000,Success,2021-09-26 00:00:00.000000,2021-09-27 00:00:00.000000
OINC15AC693,320,2022-12-20 00:00:00.000000,Success,2022-12-20 00:00:00.000000,2022-12-21 00:00:00.000000
COCN21NP868,941,2021-01-10 00:00:00.000000,Success,2021-01-10 00:00:00.000000,2021-01-11 00:00:00.000000
CPOA07AA907,452,2022-08-16 00:00:00.000000,Success,2022-08-16 00:00:00.000000,2022-08-17 00:00:00.000000
MAMN79CP738,998,2022-01-17 00:00:00.000000,Success,2022-01-17 00:00:00.000000,2022-01-18 00:00:00.000000
CAAC99AM151,880,2021-11-27 00:00:00.000000,Success,2021-11-27 00:00:00.000000,2021-11-28 00:00:00.000000
CMCA26IP030,452,2022-08-31 00:00:00.000000,Success,2022-08-31 00:00:00.000000,2022-09-01 00:00:00.000000
AMMN05AP739,786,2021-06-29 00:00:00.000000,Success,2021-06-29 00:00:00.000000,2021-06-30 00:00:00.000000
IMAM35NP392,130,2021-05-22 00:00:00.000000,Success,2021-05-22 00:00:00.000000,2021-05-23 00:00:00.000000
NACA19IM351,840,2021-11-21 00:00:00.000000,Success,2021-11-21 00:00:00.000000,2021-11-22 00:00:00.000000
MAAI61NI596,648,2022-01-12 00:00:00.000000,Success,2022-01-12 00:00:00.000000,2022-01-13 00:00:00.000000
IMNI07OA932,550,2021-02-06 00:00:00.000000,Success,2021-02-06 00:00:00.000000,2021-02-07 00:00:00.000000
IIAA47AM818,479,2021-12-26 00:00:00.000000,Success,2021-12-26 00:00:00.000000,2021-12-27 00:00:00.000000
ICOC39CA105,780,2022-02-20 00:00:00.000000,Success,2022-02-20 00:00:00.000000,2022-02-21 00:00:00.000000
MINM16AM416,799,2021-05-25 00:00:00.000000,Success,2021-05-25 00:00:00.000000,2021-05-26 00:00:00.000000
MOCM30NP399,769,2021-01-07 00:00:00.000000,Success,2021-01-07 00:00:00.000000,2021-01-08 00:00:00.000000
MCAM07NI365,503,2022-03-25 00:00:00.000000,Success,2022-03-25 00:00:00.000000,2022-03-26 00:00:00.000000
PICA89NP201,638,2022-07-28 00:00:00.000000,Success,2022-07-28 00:00:00.000000,2022-07-29 00:00:00.000000
IIPP04OI559,323,2021-02-12 00:00:00.000000,Success,2021-02-12 00:00:00.000000,2021-02-13 00:00:00.000000
IPPM29MA429,59,2021-11-11 00:00:00.000000,Canceled,2021-11-11 00:00:00.000000,2021-11-11 00:00:00.000000
POAP94AA158,982,2021-10-17 00:00:00.000000,Success,2021-10-17 00:00:00.000000,2021-10-18 00:00:00.000000
AMII92MO051,583,2022-01-28 00:00:00.000000,Success,2022-01-28 00:00:00.000000,2022-01-29 00:00:00.000000
CACO65PO613,635,2022-12-14 00:00:00.000000,Success,2022-12-14 00:00:00.000000,2022-12-15 00:00:00.000000
IANC06MA528,953,2021-05-15 00:00:00.000000,Success,2021-05-15 00:00:00.000000,2021-05-16 00:00:00.000000
IAPI13PM894,190,2021-04-04 00:00:00.000000,Success,2021-04-04 00:00:00.000000,2021-04-05 00:00:00.000000
PAMC92PA424,625,2021-06-09 00:00:00.000000,Success,2021-06-09 00:00:00.000000,2021-06-10 00:00:00.000000
NMAA50PN291,789,2022-08-26 00:00:00.000000,Success,2022-08-26 00:00:00.000000,2022-08-27 00:00:00.000000
CCAO54OO225,27,2022-01-02 00:00:00.000000,Success,2022-01-02 00:00:00.000000,2022-01-03 00:00:00.000000
MOCM76NI909,588,2021-02-19 00:00:00.000000,Success,2021-02-19 00:00:00.000000,2021-02-20 00:00:00.000000
AIIN78NN907,383,2022-03-09 00:00:00.000000,Success,2022-03-09 00:00:00.000000,2022-03-10 00:00:00.000000
NPPN83NC891,920,2021-04-04 00:00:00.000000,Success,2021-04-04 00:00:00.000000,2021-04-05 00:00:00.000000
MPAC06IA292,476,2022-11-28 00:00:00.000000,Canceled,2022-11-28 00:00:00.000000,2022-11-28 00:00:00.000000
MNOC95IA500,83,2021-10-18 00:00:00.000000,Success,2021-10-18 00:00:00.000000,2021-10-19 00:00:00.000000
NOII68OO204,26,2022-05-29 00:00:00.000000,Success,2022-05-29 00:00:00.000000,2022-05-30 00:00:00.000000
MICC97NI116,349,2021-03-10 00:00:00.000000,Canceled,2021-03-10 00:00:00.000000,2021-03-10 00:00:00.000000
AACP77AC250,371,2022-02-23 00:00:00.000000,Success,2022-02-23 00:00:00.000000,2022-02-24 00:00:00.000000
MAOI86CA351,724,2021-03-08 00:00:00.000000,Success,2021-03-08 00:00:00.000000,2021-03-09 00:00:00.000000
CANP49AM465,780,2022-01-18 00:00:00.000000,Canceled,2022-01-18 00:00:00.000000,2022-01-18 00:00:00.000000
CIIN71MA273,184,2022-07-13 00:00:00.000000,Success,2022-07-13 00:00:00.000000,2022-07-14 00:00:00.000000
MCOM31AO664,21,2022-10-22 00:00:00.000000,Success,2022-10-22 00:00:00.000000,2022-10-23 00:00:00.000000
PAMN72MA968,883,2021-07-21 00:00:00.000000,Success,2021-07-21 00:00:00.000000,2021-07-22 00:00:00.000000
INCA19PM526,105,2021-10-13 00:00:00.000000,Success,2021-10-13 00:00:00.000000,2021-10-14 00:00:00.000000
IONA75PN485,329,2021-07-28 00:00:00.000000,Success,2021-07-28 00:00:00.000000,2021-07-29 00:00:00.000000
CPPM61IM391,723,2022-05-22 00:00:00.000000,Success,2022-05-22 00:00:00.000000,2022-05-23 00:00:00.000000
MCNI44MM309,316,2022-02-22 00:00:00.000000,Success,2022-02-22 00:00:00.000000,2022-02-23 00:00:00.000000
OPCO30CM973,165,2021-08-13 00:00:00.000000,Success,2021-08-13 00:00:00.000000,2021-08-14 00:00:00.000000
IIOA20OI253,349,2021-12-16 00:00:00.000000,Success,2021-12-16 00:00:00.000000,2021-12-17 00:00:00.000000
PONA26AP083,664,2022-07-12 00:00:00.000000,Success,2022-07-12 00:00:00.000000,2022-07-13 00:00:00.000000
PINI36II653,574,2022-07-16 00:00:00.000000,Success,2022-07-16 00:00:00.000000,2022-07-17 00:00:00.000000
AAPP19AN194,494,2021-03-02 00:00:00.000000,Success,2021-03-02 00:00:00.000000,2021-03-03 00:00:00.000000
PAAA29IC843,867,2022-04-20 00:00:00.000000,Success,2022-04-20 00:00:00.000000,2022-04-21 00:00:00.000000
IAOO30PP903,402,2022-09-22 00:00:00.000000,Success,2022-09-22 00:00:00.000000,2022-09-23 00:00:00.000000
NIMA82OA664,660,2022-01-06 00:00:00.000000,Success,2022-01-06 00:00:00.000000,2022-01-07 00:00:00.000000
IMCO42IP168,371,2022-02-15 00:00:00.000000,Success,2022-02-15 00:00:00.000000,2022-02-16 00:00:00.000000
NNPC58IO750,793,2021-03-03 00:00:00.000000,Success,2021-03-03 00:00:00.000000,2021-03-04 00:00:00.000000
CCAC79AA580,988,2021-06-25 00:00:00.000000,Success,2021-06-25 00:00:00.000000,2021-06-26 00:00:00.000000
OAIA90PO644,357,2022-09-02 00:00:00.000000,Success,2022-09-02 00:00:00.000000,2022-09-03 00:00:00.000000
MIAC36AA596,460,2022-07-14 00:00:00.000000,Success,2022-07-14 00:00:00.000000,2022-07-15 00:00:00.000000
AIIM14NO584,948,2022-10-31 00:00:00.000000,Success,2022-10-31 00:00:00.000000,2022-11-01 00:00:00.000000
OIPI97AP918,902,2022-08-16 00:00:00.000000,Success,2022-08-16 00:00:00.000000,2022-08-17 00:00:00.000000
OAMA60NA397,2,2022-12-23 00:00:00.000000,Canceled,2022-12-23 00:00:00.000000,2022-12-23 00:00:00.000000
NAAP10MA445,54,2021-06-05 00:00:00.000000,Success,2021-06-05 00:00:00.000000,2021-06-06 00:00:00.000000
CAOM46AA078,823,2021-06-28 00:00:00.000000,Canceled,2021-06-28 00:00:00.000000,2021-06-28 00:00:00.000000
COIC13NI287,402,2021-07-29 00:00:00.000000,Success,2021-07-29 00:00:00.000000,2021-07-30 00:00:00.000000
AMNA51CA703,434,2022-02-06 00:00:00.000000,Success,2022-02-06 00:00:00.000000,2022-02-07 00:00:00.000000
MMAC02CC299,760,2022-02-03 00:00:00.000000,Success,2022-02-03 00:00:00.000000,2022-02-04 00:00:00.000000
AOAP09AM727,119,2022-11-16 00:00:00.000000,Success,2022-11-16 00:00:00.000000,2022-11-17 00:00:00.000000
AOOO98MM856,482,2021-09-12 00:00:00.000000,Success,2021-09-12 00:00:00.000000,2021-09-13 00:00:00.000000
IION38CA762,217,2022-01-14 00:00:00.000000,Success,2022-01-14 00:00:00.000000,2022-01-15 00:00:00.000000
NOCO41II376,728,2021-12-11 00:00:00.000000,Success,2021-12-11 00:00:00.000000,2021-12-12 00:00:00.000000
ICMA25AN058,947,2021-04-03 00:00:00.000000,Success,2021-04-03 00:00:00.000000,2021-04-04 00:00:00.000000
AAMO30NA843,437,2022-04-19 00:00:00.000000,Success,2022-04-19 00:00:00.000000,2022-04-20 00:00:00.000000
AACA97NA367,779,2021-04-06 00:00:00.000000,Success,2021-04-06 00:00:00.000000,2021-04-07 00:00:00.000000
AAAM07NN991,454,2022-07-31 00:00:00.000000,Success,2022-07-31 00:00:00.000000,2022-08-01 00:00:00.000000
AIAI27IA833,380,2022-01-17 00:00:00.000000,Canceled,2022-01-17 00:00:00.000000,2022-01-17 00:00:00.000000
CCCC95MA396,536,2022-12-10 00:00:00.000000,Success,2022-12-10 00:00:00.000000,2022-12-11 00:00:00.000000
CANA63MP740,374,2021-09-08 00:00:00.000000,Success,2021-09-08 00:00:00.000000,2021-09-09 00:00:00.000000
AAMP13CO060,472,2021-08-05 00:00:00.000000,Success,2021-08-05 00:00:00.000000,2021-08-06 00:00:00.000000
PAAP17IA250,420,2021-09-24 00:00:00.000000,Success,2021-09-24 00:00:00.000000,2021-09-25 00:00:00.000000
NAPP36PM708,151,2021-07-02 00:00:00.000000,Success,2021-07-02 00:00:00.000000,2021-07-03 00:00:00.000000
PONO84AP707,435,2022-01-11 00:00:00.000000,Success,2022-01-11 00:00:00.000000,2022-01-12 00:00:00.000000
IANA12AA070,149,2021-04-10 00:00:00.000000,Success,2021-04-10 00:00:00.000000,2021-04-11 00:00:00.000000
CIOA69PO987,117,2021-12-13 00:00:00.000000,Success,2021-12-13 00:00:00.000000,2021-12-14 00:00:00.000000
NACO19AO374,410,2022-06-15 00:00:00.000000,Success,2022-06-15 00:00:00.000000,2022-06-16 00:00:00.000000
NPOI68MO294,325,2021-01-25 00:00:00.000000,Success,2021-01-25 00:00:00.000000,2021-01-26 00:00:00.000000
IOPA60AI619,336,2021-06-04 00:00:00.000000,Success,2021-06-04 00:00:00.000000,2021-06-05 00:00:00.000000
MAAA62AC900,645,2022-03-13 00:00:00.000000,Success,2022-03-13 00:00:00.000000,2022-03-14 00:00:00.000000
OAAI22PP602,210,2021-11-09 00:00:00.000000,Success,2021-11-09 00:00:00.000000,2021-11-10 00:00:00.000000
OOMO29PN149,171,2021-11-15 00:00:00.000000,Success,2021-11-15 00:00:00.000000,2021-11-16 00:00:00.000000
MMIA09AM186,148,2021-10-27 00:00:00.000000,Success,2021-10-27 00:00:00.000000,2021-10-28 00:00:00.000000
OANA35AI314,848,2021-04-24 00:00:00.000000,Canceled,2021-04-24 00:00:00.000000,2021-04-24 00:00:00.000000
AMAN62CC720,178,2021-10-12 00:00:00.000000,Success,2021-10-12 00:00:00.000000,2021-10-13 00:00:00.000000
ACNC64AA943,311,2022-08-22 00:00:00.000000,Success,2022-08-22 00:00:00.000000,2022-08-23 00:00:00.000000
OMCN88PI333,103,2021-04-16 00:00:00.000000,Success,2021-04-16 00:00:00.000000,2021-04-17 00:00:00.000000
AIIA36AA266,557,2022-02-19 00:00:00.000000,Success,2022-02-19 00:00:00.000000,2022-02-20 00:00:00.000000
ACAN02NA849,127,2021-05-13 00:00:00.000000,Success,2021-05-13 00:00:00.000000,2021-05-14 00:00:00.000000
APMC20NA667,650,2022-04-06 00:00:00.000000,Success,2022-04-06 00:00:00.000000,2022-04-07 00:00:00.000000
AOAA96OA558,239,2022-08-18 00:00:00.000000,Canceled,2022-08-18 00:00:00.000000,2022-08-18 00:00:00.000000
OPCN80MP605,640,2021-01-31 00:00:00.000000,Success,2021-01-31 00:00:00.000000,2021-02-01 00:00:00.000000
NIAO78MI198,937,2021-06-26 00:00:00.000000,Canceled,2021-06-26 00:00:00.000000,2021-06-26 00:00:00.000000
PNAA19CN110,545,2022-10-17 00:00:00.000000,Canceled,2022-10-17 00:00:00.000000,2022-10-17 00:00:00.000000
ANIC35NI361,860,2021-12-10 00:00:00.000000,Success,2021-12-10 00:00:00.000000,2021-12-11 00:00:00.000000
IPAA38PM015,856,2022-01-05 00:00:00.000000,Success,2022-01-05 00:00:00.000000,2022-01-06 00:00:00.000000
IANP60AO848,610,2022-09-28 00:00:00.000000,Canceled,2022-09-28 00:00:00.000000,2022-09-28 00:00:00.000000
OCCA34PN087,682,2022-06-11 00:00:00.000000,Success,2022-06-11 00:00:00.000000,2022-06-12 00:00:00.000000
MPIO76NA387,204,2022-12-30 00:00:00.000000,Success,2022-12-30 00:00:00.000000,2022-12-31 00:00:00.000000
CANN94AN834,166,2021-03-17 00:00:00.000000,Success,2021-03-17 00:00:00.000000,2021-03-18 00:00:00.000000
APMM60IO836,687,2022-05-22 00:00:00.000000,Success,2022-05-22 00:00:00.000000,2022-05-23 00:00:00.000000
NOOA72PP371,279,2022-06-11 00:00:00.000000,Success,2022-06-11 00:00:00.000000,2022-06-12 00:00:00.000000
MMAO73MO813,429,2022-11-23 00:00:00.000000,Success,2022-11-23 00:00:00.000000,2022-11-24 00:00:00.000000
APCM59ON293,864,2021-11-07 00:00:00.000000,Success,2021-11-07 00:00:00.000000,2021-11-08 00:00:00.000000
NINO57NM251,157,2022-06-09 00:00:00.000000,Success,2022-06-09 00:00:00.000000,2022-06-10 00:00:00.000000
PAMA72PM376,931,2022-09-10 00:00:00.000000,Success,2022-09-10 00:00:00.000000,2022-09-11 00:00:00.000000
PMNA04AN030,217,2021-04-07 00:00:00.000000,Success,2021-04-07 00:00:00.000000,2021-04-08 00:00:00.000000
PAAN97AM975,394,2021-10-06 00:00:00.000000,Success,2021-10-06 00:00:00.000000,2021-10-07 00:00:00.000000
CPCA85NC726,478,2021-08-02 00:00:00.000000,Success,2021-08-02 00:00:00.000000,2021-08-03 00:00:00.000000
OCMP69AP412,592,2021-09-25 00:00:00.000000,Success,2021-09-25 00:00:00.000000,2021-09-26 00:00:00.000000
INPP69OP690,773,2022-12-03 00:00:00.000000,Success,2022-12-03 00:00:00.000000,2022-12-04 00:00:00.000000
AAPC45PA513,856,2022-03-24 00:00:00.000000,Success,2022-03-24 00:00:00.000000,2022-03-25 00:00:00.000000
OANI13AN627,378,2021-09-08 00:00:00.000000,Canceled,2021-09-08 00:00:00.000000,2021-09-08 00:00:00.000000
NMNM47MO025,403,2021-09-18 00:00:00.000000,Success,2021-09-18 00:00:00.000000,2021-09-19 00:00:00.000000
AMMN80IA693,107,2021-09-11 00:00:00.000000,Success,2021-09-11 00:00:00.000000,2021-09-12 00:00:00.000000
PNNA27NP004,287,2022-12-05 00:00:00.000000,Success,2022-12-05 00:00:00.000000,2022-12-06 00:00:00.000000
CAIA31MA818,784,2021-02-17 00:00:00.000000,Success,2021-02-17 00:00:00.000000,2021-02-18 00:00:00.000000
PIMC13AA065,282,2021-02-23 00:00:00.000000,Success,2021-02-23 00:00:00.000000,2021-02-24 00:00:00.000000
IOIP77MP703,590,2022-09-28 00:00:00.000000,Success,2022-09-28 00:00:00.000000,2022-09-29 00:00:00.000000
AIOO52MA455,151,2022-07-03 00:00:00.000000,Success,2022-07-03 00:00:00.000000,2022-07-04 00:00:00.000000
MPAA39PI241,655,2022-09-21 00:00:00.000000,Success,2022-09-21 00:00:00.000000,2022-09-22 00:00:00.000000
AINA98IA399,22,2022-05-24 00:00:00.000000,Success,2022-05-24 00:00:00.000000,2022-05-25 00:00:00.000000
AMON95AP107,253,2021-08-24 00:00:00.000000,Success,2021-08-24 00:00:00.000000,2021-08-25 00:00:00.000000
CIAO04CN367,891,2021-03-24 00:00:00.000000,Success,2021-03-24 00:00:00.000000,2021-03-25 00:00:00.000000
PACM65ON511,623,2022-12-25 00:00:00.000000,Success,2022-12-25 00:00:00.000000,2022-12-26 00:00:00.000000
AANP52IC668,294,2021-05-02 00:00:00.000000,Success,2021-05-02 00:00:00.000000,2021-05-03 00:00:00.000000
AAOP15CA367,965,2022-03-05 00:00:00.000000,Canceled,2022-03-05 00:00:00.000000,2022-03-05 00:00:00.000000
PAPA71PC666,153,2021-06-12 00:00:00.000000,Success,2021-06-12 00:00:00.000000,2021-06-13 00:00:00.000000
AACA66AI853,108,2022-02-18 00:00:00.000000,Success,2022-02-18 00:00:00.000000,2022-02-19 00:00:00.000000
PCMO54CM783,647,2022-01-19 00:00:00.000000,Success,2022-01-19 00:00:00.000000,2022-01-20 00:00:00.000000
AANP95PO388,187,2022-06-04 00:00:00.000000,Success,2022-06-04 00:00:00.000000,2022-06-05 00:00:00.000000
IAAN98AA671,136,2021-10-12 00:00:00.000000,Success,2021-10-12 00:00:00.000000,2021-10-13 00:00:00.000000
PPPA12OP401,672,2022-12-22 00:00:00.000000,Success,2022-12-22 00:00:00.000000,2022-12-23 00:00:00.000000
MACI85IN528,44,2021-11-30 00:00:00.000000,Success,2021-11-30 00:00:00.000000,2021-12-01 00:00:00.000000
NPMI23AC049,10,2021-07-03 00:00:00.000000,Success,2021-07-03 00:00:00.000000,2021-07-04 00:00:00.000000
MMPA33IC917,260,2022-08-20 00:00:00.000000,Success,2022-08-20 00:00:00.000000,2022-08-21 00:00:00.000000
IMOM66AN703,102,2021-12-25 00:00:00.000000,Canceled,2021-12-25 00:00:00.000000,2021-12-25 00:00:00.000000
PMOP68NM130,896,2022-05-11 00:00:00.000000,Success,2022-05-11 00:00:00.000000,2022-05-12 00:00:00.000000
AAOC03AO741,202,2022-07-03 00:00:00.000000,Success,2022-07-03 00:00:00.000000,2022-07-04 00:00:00.000000
CPCI10MC952,264,2021-05-29 00:00:00.000000,Success,2021-05-29 00:00:00.000000,2021-05-30 00:00:00.000000
PPPA67PM824,309,2022-04-20 00:00:00.000000,Success,2022-04-20 00:00:00.000000,2022-04-21 00:00:00.000000
CPNC17II765,933,2022-08-02 00:00:00.000000,Success,2022-08-02 00:00:00.000000,2022-08-03 00:00:00.000000
PAMA18MN123,445,2022-04-30 00:00:00.000000,Success,2022-04-30 00:00:00.000000,2022-05-01 00:00:00.000000
MPAN98AO752,36,2021-08-31 00:00:00.000000,Success,2021-08-31 00:00:00.000000,2021-09-01 00:00:00.000000
INAO90CP531,964,2021-08-26 00:00:00.000000,Success,2021-08-26 00:00:00.000000,2021-08-27 00:00:00.000000
APIO20OI992,651,2021-03-05 00:00:00.000000,Success,2021-03-05 00:00:00.000000,2021-03-06 00:00:00.000000
NOAN45MN886,609,2022-09-30 00:00:00.000000,Success,2022-09-30 00:00:00.000000,2022-10-01 00:00:00.000000
ACOA03AI195,554,2022-12-04 00:00:00.000000,Success,2022-12-04 00:00:00.000000,2022-12-05 00:00:00.000000
NIPN63PO613,680,2022-07-01 00:00:00.000000,Success,2022-07-01 00:00:00.000000,2022-07-02 00:00:00.000000
CCCI56OP232,543,2022-08-12 00:00:00.000000,Success,2022-08-12 00:00:00.000000,2022-08-13 00:00:00.000000
NMAM26OA191,995,2022-11-23 00:00:00.000000,Success,2022-11-23 00:00:00.000000,2022-11-24 00:00:00.000000
CIPO34IP632,257,2022-02-24 00:00:00.000000,Success,2022-02-24 00:00:00.000000,2022-02-25 00:00:00.000000
NMNA74PA758,599,2021-12-05 00:00:00.000000,Success,2021-12-05 00:00:00.000000,2021-12-06 00:00:00.000000
PCOA03CA916,96,2022-12-21 00:00:00.000000,Success,2022-12-21 00:00:00.000000,2022-12-22 00:00:00.000000
CCCM89OC649,528,2022-08-08 00:00:00.000000,Success,2022-08-08 00:00:00.000000,2022-08-09 00:00:00.000000
MCPA97CM274,796,2021-03-28 00:00:00.000000,Success,2021-03-28 00:00:00.000000,2021-03-29 00:00:00.000000
PNAO83OP167,321,2022-07-14 00:00:00.000000,Success,2022-07-14 00:00:00.000000,2022-07-15 00:00:00.000000
AAMC41MA324,808,2021-07-26 00:00:00.000000,Success,2021-07-26 00:00:00.000000,2021-07-27 00:00:00.000000
CPPI93AN663,522,2022-11-21 00:00:00.000000,Success,2022-11-21 00:00:00.000000,2022-11-22 00:00:00.000000
AMPI13IC529,973,2021-04-22 00:00:00.000000,Success,2021-04-22 00:00:00.000000,2021-04-23 00:00:00.000000
ICIM16AM844,656,2022-02-18 00:00:00.000000,Success,2022-02-18 00:00:00.000000,2022-02-19 00:00:00.000000
CNAA75MO718,876,2021-11-18 00:00:00.000000,Success,2021-11-18 00:00:00.000000,2021-11-19 00:00:00.000000
MAAI15MA636,885,2021-09-26 00:00:00.000000,Success,2021-09-26 00:00:00.000000,2021-09-27 00:00:00.000000
NNCI63MI748,177,2022-03-27 00:00:00.000000,Success,2022-03-27 00:00:00.000000,2022-03-28 00:00:00.000000
POAA42AP121,870,2021-12-31 00:00:00.000000,Success,2021-12-31 00:00:00.000000,2022-01-01 00:00:00.000000
APOM28AM128,289,2021-05-22 00:00:00.000000,Success,2021-05-22 00:00:00.000000,2021-05-23 00:00:00.000000
MMIP92AI994,778,2021-11-21 00:00:00.000000,Success,2021-11-21 00:00:00.000000,2021-11-22 00:00:00.000000
OMCM65ON047,776,2022-09-21 00:00:00.000000,Success,2022-09-21 00:00:00.000000,2022-09-22 00:00:00.000000
IPAO88II165,109,2022-06-02 00:00:00.000000,Success,2022-06-02 00:00:00.000000,2022-06-03 00:00:00.000000
IAAA00PN450,3,2022-06-12 00:00:00.000000,Success,2022-06-12 00:00:00.000000,2022-06-13 00:00:00.000000
PNII51MO034,18,2022-02-16 00:00:00.000000,Success,2022-02-16 00:00:00.000000,2022-02-17 00:00:00.000000
OAMA80AC896,848,2021-04-23 00:00:00.000000,Success,2021-04-23 00:00:00.000000,2021-04-24 00:00:00.000000
PIPA86IO818,552,2022-03-05 00:00:00.000000,Success,2022-03-05 00:00:00.000000,2022-03-06 00:00:00.000000
AANA30NI109,454,2022-08-05 00:00:00.000000,Success,2022-08-05 00:00:00.000000,2022-08-06 00:00:00.000000
ICPP75PI748,994,2021-05-27 00:00:00.000000,Success,2021-05-27 00:00:00.000000,2021-05-28 00:00:00.000000
INAI93NI790,310,2021-07-12 00:00:00.000000,Success,2021-07-12 00:00:00.000000,2021-07-13 00:00:00.000000
AAOC10OC209,371,2021-01-08 00:00:00.000000,Success,2021-01-08 00:00:00.000000,2021-01-09 00:00:00.000000
POIC49AO203,309,2021-04-04 00:00:00.000000,Success,2021-04-04 00:00:00.000000,2021-04-05 00:00:00.000000
IAOA10OA060,733,2021-04-06 00:00:00.000000,Success,2021-04-06 00:00:00.000000,2021-04-07 00:00:00.000000
ACMP75NA528,67,2022-09-24 00:00:00.000000,Success,2022-09-24 00:00:00.000000,2022-09-25 00:00:00.000000
MACA64OC385,123,2022-10-19 00:00:00.000000,Canceled,2022-10-19 00:00:00.000000,2022-10-19 00:00:00.000000
CPIC89PA079,222,2022-05-01 00:00:00.000000,Success,2022-05-01 00:00:00.000000,2022-05-02 00:00:00.000000
OONA59MA424,817,2022-04-14 00:00:00.000000,Success,2022-04-14 00:00:00.000000,2022-04-15 00:00:00.000000
MIAI82II104,495,2022-07-26 00:00:00.000000,Canceled,2022-07-26 00:00:00.000000,2022-07-26 00:00:00.000000
PNPI93ON578,237,2021-10-03 00:00:00.000000,Success,2021-10-03 00:00:00.000000,2021-10-04 00:00:00.000000
CAOI10IO062,733,2022-02-04 00:00:00.000000,Success,2022-02-04 00:00:00.000000,2022-02-05 00:00:00.000000
AACC62OO154,776,2021-04-30 00:00:00.000000,Canceled,2021-04-30 00:00:00.000000,2021-04-30 00:00:00.000000
NMAC56AM322,599,2022-06-19 00:00:00.000000,Success,2022-06-19 00:00:00.000000,2022-06-20 00:00:00.000000
AAAM80AC798,531,2021-03-26 00:00:00.000000,Success,2021-03-26 00:00:00.000000,2021-03-27 00:00:00.000000
IIAC92IP908,896,2022-04-27 00:00:00.000000,Canceled,2022-04-27 00:00:00.000000,2022-04-27 00:00:00.000000
NAIO67AA436,237,2022-01-30 00:00:00.000000,Success,2022-01-30 00:00:00.000000,2022-01-31 00:00:00.000000
IIAA87NP744,297,2022-12-08 00:00:00.000000,Success,2022-12-08 00:00:00.000000,2022-12-09 00:00:00.000000
CCAM11NN233,308,2022-07-10 00:00:00.000000,Success,2022-07-10 00:00:00.000000,2022-07-11 00:00:00.000000
MOII00MA710,733,2021-01-05 00:00:00.000000,Success,2021-01-05 00:00:00.000000,2021-01-06 00:00:00.000000
OMOC45CN000,301,2021-03-29 00:00:00.000000,Success,2021-03-29 00:00:00.000000,2021-03-30 00:00:00.000000
ICOP36PN998,148,2022-08-27 00:00:00.000000,Canceled,2022-08-27 00:00:00.000000,2022-08-27 00:00:00.000000
